Lux
26.490950983899822
26.413978494623656
26.490950983899822
26.277856057866178
26.413978494623656
26.413978494623656
26.413978494623656
26.538425806451613
26.33702262118492
26.123847549909254
26.413978494623656
26.25610212765957
86.10995264270613
471.9235601644008
149.0998283059771
984.7160471929084
64.09397666214382
180.48488234988304
308.3124768802228
54.398831766612645
38.204253799758746
26.538425806451613
